Date,Year,Month,Region,ESG_Category,Current_Score,Industry_Average,Target_Score,Improvement_Rate_per_Month,Investment_Allocation_USD,Initiatives_Count
2024-06-01,2024,6,North America,Employee Wellbeing,91.4,78.6,94.9,0.12,25902.0,8
2024-06-01,2024,6,North America,Community Impact,87.1,66.7,84.8,0.22,66723.0,6
2024-06-01,2024,6,North America,Governance,84.7,80.6,95.0,0.09,77988.0,4
2024-06-01,2024,6,North America,Innovation,73.7,64.4,89.5,0.12,53769.0,3
2024-06-01,2024,6,Europe,Carbon Footprint,79.2,63.9,87.9,0.28,28386.0,10
2024-06-01,2024,6,Europe,Water Stewardship,83.8,68.7,94.8,0.05,29893.0,3
2024-06-01,2024,6,Europe,Waste Management,91.2,72.1,87.2,0.15,81832.0,5
2024-06-01,2024,6,Europe,Supply Chain,80.1,59.6,81.6,0.22,65439.0,10
2024-06-01,2024,6,Europe,Employee Wellbeing,92.8,74.1,95.0,0.08,64852.0,3
2024-06-01,2024,6,Europe,Community Impact,88.4,67.6,88.2,0.15,61836.0,6
2024-06-01,2024,6,Europe,Governance,97.6,81.4,95.0,0.15,61313.0,11
2024-06-01,2024,6,Europe,Innovation,83.6,64.2,93.4,0.19,49874.0,9
2024-06-01,2024,6,Asia Pacific,Carbon Footprint,73.6,61.7,86.1,0.08,29936.0,11
2024-06-01,2024,6,Asia Pacific,Water Stewardship,82.4,70.2,95.0,0.05,44771.0,9
2024-06-01,2024,6,Asia Pacific,Waste Management,84.2,69.7,95.0,-0.05,59178.0,3
2024-06-01,2024,6,Asia Pacific,Supply Chain,77.8,55.7,83.0,0.15,50579.0,6
2024-06-01,2024,6,Asia Pacific,Employee Wellbeing,85.9,77.9,95.0,0.07,66229.0,3
2024-06-01,2024,6,Asia Pacific,Community Impact,68.5,65.8,87.4,0.36,75045.0,6
2024-06-01,2024,6,Asia Pacific,Governance,93.0,81.6,95.0,0.25,54182.0,6
2024-06-01,2024,6,Asia Pacific,Innovation,75.1,69.5,87.0,0.17,63789.0,11
2024-06-01,2024,6,Latin America,Carbon Footprint,79.5,66.2,87.8,0.15,61530.0,4
2024-06-01,2024,6,Latin America,Water Stewardship,81.7,69.5,95.0,0.18,40083.0,3
2024-06-01,2024,6,Latin America,Waste Management,85.8,70.0,95.0,0.15,39276.0,9
2024-06-01,2024,6,Latin America,Supply Chain,77.0,60.3,83.1,0.22,41418.0,11
2024-06-01,2024,6,Latin America,Employee Wellbeing,91.1,78.2,95.0,0.07,44201.0,7
2024-06-01,2024,6,Latin America,Community Impact,73.1,68.6,92.6,0.14,25182.0,11
2024-06-01,2024,6,Latin America,Governance,98.0,82.1,95.0,0.19,25019.0,3
2024-06-01,2024,6,Latin America,Innovation,84.3,68.6,91.9,0.05,56923.0,7
2024-06-01,2024,6,Middle East & Africa,Carbon Footprint,69.2,65.0,93.1,0.3,43686.0,8
2024-06-01,2024,6,Middle East & Africa,Water Stewardship,86.0,70.5,95.0,0.1,52046.0,4
2024-06-01,2024,6,Middle East & Africa,Waste Management,83.3,71.7,93.6,0.18,80527.0,3
2024-06-01,2024,6,Middle East & Africa,Supply Chain,70.1,59.9,78.7,0.25,35600.0,8
2024-06-01,2024,6,Middle East & Africa,Employee Wellbeing,95.1,75.3,95.0,0.23,28503.0,5
2024-06-01,2024,6,Middle East & Africa,Community Impact,81.8,65.4,89.7,0.3,59444.0,8
2024-06-01,2024,6,Middle East & Africa,Governance,94.6,77.3,95.0,0.19,78264.0,10
2024-06-01,2024,6,Middle East & Africa,Innovation,76.9,65.6,89.8,0.27,73322.0,5
2024-07-01,2024,7,North America,Carbon Footprint,78.1,64.1,92.6,0.22,82842.0,7
2024-07-01,2024,7,North America,Water Stewardship,91.2,69.9,94.3,0.19,27426.0,6
2024-07-01,2024,7,North America,Waste Management,83.8,75.4,93.3,0.05,77891.0,7
2024-07-01,2024,7,North America,Supply Chain,79.0,57.6,86.3,0.41,48469.0,3
2024-07-01,2024,7,North America,Employee Wellbeing,86.1,80.7,95.0,0.16,39965.0,10
2024-07-01,2024,7,North America,Community Impact,75.0,64.9,95.0,0.17,33621.0,6
2024-07-01,2024,7,North America,Governance,95.5,81.8,95.0,0.25,44329.0,6
2024-07-01,2024,7,North America,Innovation,82.8,71.1,86.4,0.22,53487.0,10
2024-07-01,2024,7,Europe,Carbon Footprint,77.3,64.1,91.5,0.15,33100.0,8
2024-07-01,2024,7,Europe,Water Stewardship,88.6,70.8,93.4,0.16,27826.0,4
2024-07-01,2024,7,Europe,Waste Management,92.8,73.3,95.0,0.17,64911.0,7
2024-07-01,2024,7,Europe,Supply Chain,79.5,59.5,78.6,0.11,42296.0,3
2024-07-01,2024,7,Europe,Employee Wellbeing,93.4,77.9,95.0,0.2,62673.0,6
2024-07-01,2024,7,Europe,Community Impact,81.0,65.5,86.4,0.17,63764.0,3
2024-07-01,2024,7,Europe,Governance,95.1,80.6,95.0,0.26,32595.0,3
2024-07-01,2024,7,Europe,Innovation,88.9,66.4,91.1,0.16,50042.0,10
2024-07-01,2024,7,Asia Pacific,Carbon Footprint,74.2,63.1,84.8,0.4,58915.0,11
2024-07-01,2024,7,Asia Pacific,Water Stewardship,79.1,72.2,91.4,0.21,52174.0,8
2024-07-01,2024,7,Asia Pacific,Waste Management,85.2,72.6,95.0,0.17,64691.0,3
2024-07-01,2024,7,Asia Pacific,Supply Chain,69.2,55.3,80.5,0.17,58095.0,4
2024-07-01,2024,7,Asia Pacific,Employee Wellbeing,85.0,76.9,95.0,0.32,78305.0,3
2024-07-01,2024,7,Asia Pacific,Community Impact,78.4,68.6,87.8,0.19,66637.0,6
2024-07-01,2024,7,Asia Pacific,Governance,98.0,81.8,95.0,-0.07,77388.0,3
2024-07-01,2024,7,Asia Pacific,Innovation,87.4,66.8,95.0,0.37,44815.0,10
2024-07-01,2024,7,Latin America,Carbon Footprint,79.6,60.2,89.8,-0.06,70881.0,7
2024-07-01,2024,7,Latin America,Water Stewardship,87.9,66.9,89.0,0.14,79621.0,7
2024-07-01,2024,7,Latin America,Waste Management,89.4,69.9,95.0,0.27,60972.0,7
2024-07-01,2024,7,Latin America,Supply Chain,77.9,61.9,88.6,0.29,35118.0,3
2024-07-01,2024,7,Latin America,Employee Wellbeing,89.8,79.5,95.0,0.1,68574.0,6
2024-07-01,2024,7,Latin America,Community Impact,82.5,67.1,89.9,0.22,78605.0,9
2024-07-01,2024,7,Latin America,Governance,92.6,77.4,95.0,0.25,63316.0,7
2024-07-01,2024,7,Latin America,Innovation,83.8,67.2,88.2,0.29,28436.0,11
2024-07-01,2024,7,Middle East & Africa,Carbon Footprint,72.1,64.6,85.7,0.21,36251.0,8
2024-07-01,2024,7,Middle East & Africa,Water Stewardship,76.3,68.1,95.0,0.24,65715.0,7
2024-07-01,2024,7,Middle East & Africa,Waste Management,90.1,74.1,92.8,0.3,31866.0,9
2024-07-01,2024,7,Middle East & Africa,Supply Chain,72.6,57.9,80.9,0.09,53237.0,11
2024-07-01,2024,7,Middle East & Africa,Employee Wellbeing,86.2,78.0,95.0,0.31,37255.0,7
2024-07-01,2024,7,Middle East & Africa,Community Impact,76.0,62.7,89.7,0.31,53677.0,5
2024-07-01,2024,7,Middle East & Africa,Governance,97.6,76.9,95.0,0.2,81680.0,3
2024-07-01,2024,7,Middle East & Africa,Innovation,84.3,68.1,92.2,0.26,69383.0,7
2024-08-01,2024,8,North America,Carbon Footprint,75.5,58.4,81.6,0.19,31896.0,5
2024-08-01,2024,8,North America,Water Stewardship,84.8,72.4,94.4,0.26,45917.0,4
2024-08-01,2024,8,North America,Waste Management,89.0,72.2,95.0,0.26,70850.0,7
2024-08-01,2024,8,North America,Supply Chain,72.1,58.4,77.7,0.27,71894.0,6
2024-08-01,2024,8,North America,Employee Wellbeing,92.2,76.3,95.0,0.28,83867.0,6
2024-08-01,2024,8,North America,Community Impact,81.6,65.5,85.5,0.25,64871.0,10
2024-08-01,2024,8,North America,Governance,96.7,81.5,95.0,0.16,57863.0,8
2024-08-01,2024,8,North America,Innovation,81.0,68.4,87.2,0.14,28250.0,3
2024-08-01,2024,8,Europe,Carbon Footprint,78.2,64.6,87.9,0.31,76893.0,6
2024-08-01,2024,8,Europe,Water Stewardship,91.8,74.9,95.0,0.35,39928.0,9
2024-08-01,2024,8,Europe,Waste Management,92.4,76.5,95.0,0.12,33380.0,8
2024-08-01,2024,8,Europe,Supply Chain,75.8,60.8,85.2,0.12,39471.0,6
2024-08-01,2024,8,Europe,Employee Wellbeing,95.7,73.1,95.0,0.21,49640.0,6
2024-08-01,2024,8,Europe,Community Impact,84.0,64.6,87.5,0.23,60135.0,5
2024-08-01,2024,8,Europe,Governance,97.9,78.8,95.0,0.17,62450.0,11
2024-08-01,2024,8,Europe,Innovation,86.9,66.3,89.8,0.09,27880.0,9
2024-08-01,2024,8,Asia Pacific,Carbon Footprint,75.2,63.0,83.6,0.28,59758.0,5
2024-08-01,2024,8,Asia Pacific,Water Stewardship,83.5,68.9,95.0,0.15,38015.0,6
2024-08-01,2024,8,Asia Pacific,Waste Management,83.2,70.1,92.6,0.19,75217.0,7
2024-08-01,2024,8,Asia Pacific,Supply Chain,74.9,61.1,82.6,0.16,26507.0,3
2024-08-01,2024,8,Asia Pacific,Employee Wellbeing,88.1,75.9,95.0,0.19,40742.0,5
2024-08-01,2024,8,Asia Pacific,Community Impact,80.0,62.2,84.9,0.33,72294.0,6
2024-08-01,2024,8,Asia Pacific,Governance,86.5,80.1,95.0,0.11,83623.0,9
2024-08-01,2024,8,Asia Pacific,Innovation,84.9,66.2,91.5,0.13,58350.0,9
2024-08-01,2024,8,Latin America,Carbon Footprint,87.6,66.4,89.5,0.1,75641.0,10
2024-08-01,2024,8,Latin America,Water Stewardship,85.5,69.4,93.1,0.21,35276.0,10
2024-08-01,2024,8,Latin America,Waste Management,83.6,71.7,94.7,0.1,61761.0,11
2024-08-01,2024,8,Latin America,Supply Chain,78.4,61.0,77.9,0.12,60570.0,9
2024-08-01,2024,8,Latin America,Employee Wellbeing,85.7,77.9,95.0,-0.01,25849.0,10
2024-08-01,2024,8,Latin America,Community Impact,86.8,65.2,88.7,0.07,80568.0,4
2024-08-01,2024,8,Latin America,Governance,90.6,76.8,95.0,0.04,48626.0,9
2024-08-01,2024,8,Latin America,Innovation,77.3,66.9,87.9,0.21,80117.0,11
2024-08-01,2024,8,Middle East & Africa,Carbon Footprint,73.7,63.4,84.7,0.29,67037.0,11
2024-08-01,2024,8,Middle East & Africa,Water Stewardship,87.4,70.5,93.5,0.19,38599.0,5
2024-08-01,2024,8,Middle East & Africa,Waste Management,85.8,74.0,95.0,0.26,63818.0,4
2024-08-01,2024,8,Middle East & Africa,Supply Chain,71.6,60.4,84.7,0.08,79469.0,9
2024-08-01,2024,8,Middle East & Africa,Employee Wellbeing,94.2,76.0,95.0,0.22,36210.0,4
2024-08-01,2024,8,Middle East & Africa,Community Impact,75.9,64.7,93.2,0.19,56828.0,11
2024-08-01,2024,8,Middle East & Africa,Governance,92.0,80.0,95.0,0.19,30752.0,5
2024-08-01,2024,8,Middle East & Africa,Innovation,76.2,69.1,88.7,0.35,72764.0,7
2024-09-01,2024,9,North America,Carbon Footprint,77.6,62.5,90.1,0.14,62493.0,9
2024-09-01,2024,9,North America,Water Stewardship,90.3,68.0,95.0,0.13,57045.0,6
2024-09-01,2024,9,North America,Waste Management,86.4,73.9,95.0,0.2,56344.0,10
2024-09-01,2024,9,North America,Supply Chain,72.5,59.8,83.5,-0.08,50448.0,11
2024-09-01,2024,9,North America,Employee Wellbeing,93.4,79.7,95.0,0.16,33983.0,10
2024-09-01,2024,9,North America,Community Impact,81.0,68.5,89.4,0.22,34621.0,6
2024-09-01,2024,9,North America,Governance,94.5,80.1,95.0,0.13,33856.0,3
2024-09-01,2024,9,North America,Innovation,86.0,66.5,82.6,0.36,44143.0,4
2024-09-01,2024,9,Europe,Carbon Footprint,87.6,62.5,81.1,0.22,84564.0,8
2024-09-01,2024,9,Europe,Water Stewardship,92.6,69.1,92.6,0.08,75375.0,11
2024-09-01,2024,9,Europe,Waste Management,87.4,71.4,95.0,0.21,64937.0,8
2024-09-01,2024,9,Europe,Supply Chain,82.9,56.8,82.1,0.29,39523.0,7
2024-09-01,2024,9,Europe,Employee Wellbeing,94.2,72.5,95.0,0.13,74593.0,6
2024-09-01,2024,9,Europe,Community Impact,79.1,63.6,84.6,0.31,80614.0,4
2024-09-01,2024,9,Europe,Governance,98.0,80.7,95.0,0.08,33649.0,8
2024-09-01,2024,9,Europe,Innovation,86.6,66.3,88.2,0.2,66365.0,8
2024-09-01,2024,9,Asia Pacific,Carbon Footprint,77.6,68.6,87.6,0.38,80336.0,11
2024-09-01,2024,9,Asia Pacific,Water Stewardship,83.1,70.5,92.5,0.23,84636.0,5
2024-09-01,2024,9,Asia Pacific,Waste Management,85.1,69.2,95.0,0.05,70753.0,10
2024-09-01,2024,9,Asia Pacific,Supply Chain,77.1,58.3,80.0,0.31,43253.0,5
2024-09-01,2024,9,Asia Pacific,Employee Wellbeing,89.2,76.9,95.0,0.25,27748.0,4
2024-09-01,2024,9,Asia Pacific,Community Impact,78.6,64.8,88.1,0.19,36472.0,7
2024-09-01,2024,9,Asia Pacific,Governance,94.4,82.1,95.0,0.26,43345.0,6
2024-09-01,2024,9,Asia Pacific,Innovation,81.7,67.1,90.5,0.22,26293.0,10
2024-09-01,2024,9,Latin America,Carbon Footprint,80.4,65.3,86.7,0.01,70757.0,10
2024-09-01,2024,9,Latin America,Water Stewardship,80.2,67.7,95.0,0.31,55792.0,6
2024-09-01,2024,9,Latin America,Waste Management,86.5,72.1,95.0,0.12,37617.0,9
2024-09-01,2024,9,Latin America,Supply Chain,78.4,61.9,80.4,0.12,71943.0,7
2024-09-01,2024,9,Latin America,Employee Wellbeing,90.0,76.2,95.0,0.27,56711.0,11
2024-09-01,2024,9,Latin America,Community Impact,79.2,65.7,78.4,0.39,75657.0,4
2024-09-01,2024,9,Latin America,Governance,98.0,78.5,95.0,0.27,76144.0,9
2024-09-01,2024,9,Latin America,Innovation,79.0,63.7,86.5,0.31,44413.0,6
2024-09-01,2024,9,Middle East & Africa,Carbon Footprint,77.1,65.1,87.1,0.26,63782.0,10
2024-09-01,2024,9,Middle East & Africa,Water Stewardship,82.8,68.9,95.0,0.23,68610.0,6
2024-09-01,2024,9,Middle East & Africa,Waste Management,86.4,73.3,93.8,0.31,25130.0,4
2024-09-01,2024,9,Middle East & Africa,Supply Chain,67.1,63.4,77.2,0.06,29046.0,4
2024-09-01,2024,9,Middle East & Africa,Employee Wellbeing,91.4,75.9,95.0,0.15,64417.0,4
2024-09-01,2024,9,Middle East & Africa,Community Impact,78.2,66.8,88.2,0.16,44724.0,8
2024-09-01,2024,9,Middle East & Africa,Governance,83.1,76.8,95.0,0.24,54978.0,6
2024-09-01,2024,9,Middle East & Africa,Innovation,79.0,67.3,84.3,0.46,83415.0,9
2024-10-01,2024,10,North America,Carbon Footprint,78.7,61.6,87.4,0.35,46402.0,6
2024-10-01,2024,10,North America,Water Stewardship,84.1,69.9,95.0,0.35,41121.0,8
2024-10-01,2024,10,North America,Waste Management,82.3,70.4,95.0,0.26,62543.0,10
2024-10-01,2024,10,North America,Supply Chain,72.1,59.6,78.6,0.26,71649.0,6
2024-10-01,2024,10,North America,Employee Wellbeing,94.0,80.9,95.0,0.24,29098.0,5
2024-10-01,2024,10,North America,Community Impact,78.6,67.0,84.0,0.21,58161.0,5
2024-10-01,2024,10,North America,Governance,92.8,81.0,95.0,0.17,60279.0,11
2024-10-01,2024,10,North America,Innovation,87.8,66.0,88.3,0.32,34224.0,4
2024-10-01,2024,10,Europe,Carbon Footprint,85.1,63.7,86.1,0.13,64175.0,11
2024-10-01,2024,10,Europe,Water Stewardship,95.0,69.7,91.3,0.17,71564.0,8
2024-10-01,2024,10,Europe,Waste Management,90.9,70.3,95.0,0.21,71769.0,3
2024-10-01,2024,10,Europe,Supply Chain,74.6,59.9,85.3,0.32,68380.0,3
2024-10-01,2024,10,Europe,Employee Wellbeing,98.0,77.1,95.0,0.24,37366.0,5
2024-10-01,2024,10,Europe,Community Impact,88.8,59.7,86.0,0.06,66223.0,8
2024-10-01,2024,10,Europe,Governance,96.7,85.5,95.0,0.22,48934.0,9
2024-10-01,2024,10,Europe,Innovation,85.5,67.9,87.9,0.07,50106.0,3
2024-10-01,2024,10,Asia Pacific,Carbon Footprint,77.5,63.3,82.1,0.25,81616.0,9
2024-10-01,2024,10,Asia Pacific,Water Stewardship,86.7,68.7,95.0,0.29,44287.0,4
2024-10-01,2024,10,Asia Pacific,Waste Management,82.3,71.6,87.7,0.12,25152.0,10
2024-10-01,2024,10,Asia Pacific,Supply Chain,69.4,63.8,83.7,0.12,74021.0,4
2024-10-01,2024,10,Asia Pacific,Employee Wellbeing,87.1,75.8,95.0,0.25,46435.0,5
2024-10-01,2024,10,Asia Pacific,Community Impact,72.9,62.8,85.5,0.29,73043.0,3
2024-10-01,2024,10,Asia Pacific,Governance,95.7,80.5,95.0,0.13,55697.0,5
2024-10-01,2024,10,Asia Pacific,Innovation,79.8,65.7,86.8,0.07,68056.0,11
2024-10-01,2024,10,Latin America,Carbon Footprint,84.4,62.4,86.1,0.2,74511.0,5
2024-10-01,2024,10,Latin America,Water Stewardship,90.5,67.8,91.6,0.33,64931.0,11
2024-10-01,2024,10,Latin America,Waste Management,89.0,73.3,95.0,0.22,74043.0,7
2024-10-01,2024,10,Latin America,Supply Chain,74.5,60.0,87.7,0.23,81980.0,7
2024-10-01,2024,10,Latin America,Employee Wellbeing,93.5,75.5,95.0,0.12,56664.0,9
2024-10-01,2024,10,Latin America,Community Impact,76.8,64.2,90.3,0.09,53690.0,7
2024-10-01,2024,10,Latin America,Governance,98.0,79.0,95.0,0.25,69546.0,6
2024-10-01,2024,10,Latin America,Innovation,77.0,68.1,89.2,0.23,80716.0,3
2024-10-01,2024,10,Middle East & Africa,Carbon Footprint,79.7,60.5,87.7,0.31,37967.0,10
2024-10-01,2024,10,Middle East & Africa,Water Stewardship,77.9,71.0,95.0,0.27,65832.0,9
2024-10-01,2024,10,Middle East & Africa,Waste Management,84.0,72.2,95.0,0.04,71120.0,8
2024-10-01,2024,10,Middle East & Africa,Supply Chain,73.4,61.6,81.3,0.2,79013.0,5
2024-10-01,2024,10,Middle East & Africa,Employee Wellbeing,90.2,73.6,95.0,0.39,46109.0,7
2024-10-01,2024,10,Middle East & Africa,Community Impact,83.4,62.7,90.7,0.33,31781.0,7
2024-10-01,2024,10,Middle East & Africa,Governance,90.7,81.3,95.0,0.14,78216.0,10
2024-10-01,2024,10,Middle East & Africa,Innovation,82.6,65.7,94.3,0.1,54602.0,7
2024-11-01,2024,11,North America,Carbon Footprint,80.0,65.7,85.8,0.17,81004.0,4
2024-11-01,2024,11,North America,Water Stewardship,84.7,73.5,94.1,0.15,79269.0,4
2024-11-01,2024,11,North America,Waste Management,95.0,72.0,88.8,0.06,42980.0,8
2024-11-01,2024,11,North America,Supply Chain,76.8,58.4,86.5,0.22,80261.0,11
2024-11-01,2024,11,North America,Employee Wellbeing,85.3,78.8,95.0,0.07,67718.0,4
2024-11-01,2024,11,North America,Community Impact,82.5,69.7,90.7,0.44,28475.0,11
2024-11-01,2024,11,North America,Governance,94.9,80.8,95.0,0.15,28423.0,8
2024-11-01,2024,11,North America,Innovation,71.5,65.7,93.2,0.21,29243.0,7
2024-11-01,2024,11,Europe,Carbon Footprint,85.1,67.3,91.2,0.24,65313.0,6
2024-11-01,2024,11,Europe,Water Stewardship,94.0,67.0,87.7,0.06,75205.0,5
2024-11-01,2024,11,Europe,Waste Management,95.3,72.7,94.6,0.44,27118.0,9
2024-11-01,2024,11,Europe,Supply Chain,77.8,64.4,85.2,0.1,35638.0,10
2024-11-01,2024,11,Europe,Employee Wellbeing,92.2,73.6,95.0,0.05,65827.0,5
2024-11-01,2024,11,Europe,Community Impact,88.4,68.0,83.6,0.1,76680.0,3
2024-11-01,2024,11,Europe,Governance,97.3,83.3,95.0,0.38,30032.0,11
2024-11-01,2024,11,Europe,Innovation,89.3,66.8,91.7,0.03,56286.0,5
2024-11-01,2024,11,Asia Pacific,Carbon Footprint,75.9,67.9,82.9,0.24,80593.0,3
2024-11-01,2024,11,Asia Pacific,Water Stewardship,84.6,70.7,95.0,0.14,68042.0,10
2024-11-01,2024,11,Asia Pacific,Waste Management,88.5,71.0,91.4,0.14,45200.0,4
2024-11-01,2024,11,Asia Pacific,Supply Chain,70.5,58.2,83.0,0.08,27125.0,6
2024-11-01,2024,11,Asia Pacific,Employee Wellbeing,88.3,77.8,95.0,0.12,72477.0,5
2024-11-01,2024,11,Asia Pacific,Community Impact,81.9,64.0,87.5,0.03,28790.0,4
2024-11-01,2024,11,Asia Pacific,Governance,91.1,77.1,95.0,0.31,47829.0,5
2024-11-01,2024,11,Asia Pacific,Innovation,75.2,63.7,92.6,0.23,50018.0,8
2024-11-01,2024,11,Latin America,Carbon Footprint,72.7,65.9,85.9,0.15,28447.0,9
2024-11-01,2024,11,Latin America,Water Stewardship,91.7,70.3,95.0,0.14,43552.0,4
2024-11-01,2024,11,Latin America,Waste Management,90.5,72.1,95.0,-0.06,52077.0,7
2024-11-01,2024,11,Latin America,Supply Chain,74.3,57.2,88.1,0.2,33390.0,8
2024-11-01,2024,11,Latin America,Employee Wellbeing,88.3,80.1,95.0,0.24,52906.0,6
2024-11-01,2024,11,Latin America,Community Impact,82.1,64.5,81.6,0.38,78590.0,11
2024-11-01,2024,11,Latin America,Governance,92.5,77.3,95.0,0.32,42282.0,11
2024-11-01,2024,11,Latin America,Innovation,84.9,64.4,85.6,-0.02,31359.0,5
2024-11-01,2024,11,Middle East & Africa,Carbon Footprint,79.9,62.6,89.9,0.27,66956.0,4
2024-11-01,2024,11,Middle East & Africa,Water Stewardship,89.1,68.1,92.4,0.18,77595.0,5
2024-11-01,2024,11,Middle East & Africa,Waste Management,89.3,72.8,95.0,0.14,36292.0,8
2024-11-01,2024,11,Middle East & Africa,Supply Chain,83.7,62.7,85.9,0.24,41309.0,7
2024-11-01,2024,11,Middle East & Africa,Employee Wellbeing,85.8,74.7,95.0,0.17,83350.0,9
2024-11-01,2024,11,Middle East & Africa,Community Impact,82.0,63.1,91.1,0.12,76296.0,6
2024-11-01,2024,11,Middle East & Africa,Governance,95.8,77.5,95.0,0.21,52080.0,6
2024-11-01,2024,11,Middle East & Africa,Innovation,79.2,64.7,94.0,0.16,66529.0,11
2024-12-01,2024,12,North America,Carbon Footprint,81.8,67.3,89.0,0.37,59861.0,11
2024-12-01,2024,12,North America,Water Stewardship,86.3,64.7,91.6,0.19,53338.0,11
2024-12-01,2024,12,North America,Waste Management,88.3,69.4,90.3,0.08,77225.0,11
2024-12-01,2024,12,North America,Supply Chain,81.3,57.5,80.6,0.21,27470.0,9
2024-12-01,2024,12,North America,Employee Wellbeing,85.6,75.3,95.0,0.16,49900.0,8
2024-12-01,2024,12,North America,Community Impact,78.6,64.1,88.0,0.08,74011.0,5
2024-12-01,2024,12,North America,Governance,93.9,77.9,95.0,0.2,73403.0,9
2024-12-01,2024,12,North America,Innovation,81.7,65.4,90.6,0.13,29622.0,3
2024-12-01,2024,12,Europe,Carbon Footprint,85.5,63.7,90.1,0.09,70587.0,10
2024-12-01,2024,12,Europe,Water Stewardship,89.0,71.5,94.3,0.27,57265.0,11
2024-12-01,2024,12,Europe,Waste Management,89.6,70.8,94.4,0.28,72847.0,9
2024-12-01,2024,12,Europe,Supply Chain,84.4,59.6,88.9,0.19,70357.0,4
2024-12-01,2024,12,Europe,Employee Wellbeing,98.0,75.5,95.0,0.16,80085.0,8
2024-12-01,2024,12,Europe,Community Impact,83.9,66.1,83.8,0.29,31667.0,11
2024-12-01,2024,12,Europe,Governance,98.0,79.1,95.0,0.25,83670.0,3
2024-12-01,2024,12,Europe,Innovation,86.5,65.2,88.6,0.21,34503.0,9
2024-12-01,2024,12,Asia Pacific,Carbon Footprint,73.4,64.5,86.8,0.21,78234.0,11
2024-12-01,2024,12,Asia Pacific,Water Stewardship,71.5,69.4,95.0,0.14,36795.0,8
2024-12-01,2024,12,Asia Pacific,Waste Management,77.7,72.8,94.8,0.17,46538.0,10
2024-12-01,2024,12,Asia Pacific,Supply Chain,69.5,58.5,80.1,0.25,78328.0,3
2024-12-01,2024,12,Asia Pacific,Employee Wellbeing,87.7,79.3,91.1,0.29,84246.0,3
2024-12-01,2024,12,Asia Pacific,Community Impact,78.4,64.8,84.1,0.03,62878.0,11
2024-12-01,2024,12,Asia Pacific,Governance,92.9,79.8,95.0,0.14,41550.0,3
2024-12-01,2024,12,Asia Pacific,Innovation,78.1,69.7,86.2,0.0,61695.0,5
2024-12-01,2024,12,Latin America,Carbon Footprint,79.6,60.8,87.3,0.17,74371.0,9
2024-12-01,2024,12,Latin America,Water Stewardship,96.1,67.6,87.4,0.26,42615.0,8
2024-12-01,2024,12,Latin America,Waste Management,82.9,72.7,95.0,0.11,42859.0,7
2024-12-01,2024,12,Latin America,Supply Chain,75.2,59.8,87.4,0.13,37831.0,9
2024-12-01,2024,12,Latin America,Employee Wellbeing,93.4,81.2,95.0,0.4,41666.0,11
2024-12-01,2024,12,Latin America,Community Impact,82.1,65.9,89.2,0.13,40187.0,4
2024-12-01,2024,12,Latin America,Governance,98.0,82.4,95.0,0.24,42410.0,4
2024-12-01,2024,12,Latin America,Innovation,82.4,70.0,92.2,0.07,37568.0,7
2024-12-01,2024,12,Middle East & Africa,Carbon Footprint,80.4,62.6,85.2,0.01,70293.0,8
2024-12-01,2024,12,Middle East & Africa,Water Stewardship,81.2,69.7,91.6,0.18,39973.0,5
2024-12-01,2024,12,Middle East & Africa,Waste Management,91.5,66.7,95.0,0.23,52888.0,9
2024-12-01,2024,12,Middle East & Africa,Supply Chain,72.5,58.4,84.1,0.13,79459.0,11
2024-12-01,2024,12,Middle East & Africa,Employee Wellbeing,86.5,75.5,95.0,0.1,29935.0,4
2024-12-01,2024,12,Middle East & Africa,Community Impact,79.3,64.6,89.6,0.21,49105.0,6
2024-12-01,2024,12,Middle East & Africa,Governance,89.8,81.5,95.0,0.3,69836.0,9
2024-12-01,2024,12,Middle East & Africa,Innovation,82.6,70.6,90.9,0.4,37365.0,4
