Date,Year,Month,Quarter,Region,Facility_ID,Facility_Type,Scope1_Emissions_Tonnes,Scope2_Emissions_Tonnes,Scope3_Emissions_Tonnes,Total_Emissions_Tonnes,Carbon_Intensity_Tonnes_per_M_Revenue,Water_Usage_m3,Water_Efficiency_Score,Water_Cost_USD,Total_Energy_Consumption_kWh,Renewable_Energy_kWh,Renewable_Energy_Percentage,Energy_Cost_USD,Total_Waste_Tonnes,Recycled_Waste_Tonnes,Waste_Diversion_Rate_Pct,Waste_Management_Cost_USD,Recycling_Revenue_USD,Employee_Count,Green_Commute_Adoption_Pct,Employee_Commute_Emissions_Tonnes,Employee_Sustainability_Training_Hours,Revenue_Millions_USD,Sustainability_Investment_USD,Sustainability_Cost_Savings_USD,Carbon_Offset_Investment_USD,ESG_Environmental_Score,ESG_Social_Score,ESG_Governance_Score,ESG_Overall_Score,Supply_Chain_Assessment_Pct,High_Risk_Suppliers_Pct,Supply_Chain_Emissions_Tonnes,ISO14001_Certified,LEED_Certification_Level,Regulatory_Compliance_Score
2022-02-01,2022,2,Q1,Asia Pacific,AP_Warehouse_014,Warehouse,21.76,30.47,34.82,87.05,0.465,536.0,77.9,2011.0,1145.0,519.0,45.3,170.0,20.25,15.34,75.8,2887.0,505.0,84,46.3,9.98,192.0,187.35,17252.0,10475.0,6651.0,66.4,75.1,83.3,74.9,68.1,24.8,26.12,1,Gold,85.5
2022-02-01,2022,2,Q1,Asia Pacific,AP_Office_015,Office,7.52,10.52,12.03,30.06,0.417,962.0,90.5,3446.0,395.0,216.0,54.5,62.0,9.7,7.12,73.4,1203.0,252.0,160,41.4,19.0,281.0,72.06,5458.0,3669.0,2240.0,78.9,73.4,86.6,79.6,71.8,24.8,9.02,1,Silver,87.1
2022-02-01,2022,2,Q1,Latin America,LA_Plant_001,Plant,48.79,68.31,78.07,195.18,0.376,2711.0,78.6,9656.0,3107.0,1597.0,51.4,444.0,49.2,35.56,72.3,6511.0,975.0,233,36.9,27.68,593.0,518.81,36491.0,19118.0,14831.0,72.4,78.8,86.6,79.3,75.3,24.8,58.55,1,Certified,85.9
2022-02-01,2022,2,Q1,Latin America,LA_Office_002,Office,6.23,8.72,10.0,24.94,0.346,797.0,89.9,2588.0,396.0,185.0,46.8,62.0,8.03,6.06,75.4,1419.0,181.0,172,49.4,20.43,294.0,72.06,5300.0,2861.0,1319.0,68.8,72.7,83.1,74.8,60.5,24.8,7.5,1,Certified,90.8
2022-02-01,2022,2,Q1,Latin America,LA_Warehouse_003,Warehouse,16.29,22.81,26.07,65.17,0.348,401.0,84.5,1560.0,1037.0,458.0,44.2,138.0,15.16,11.53,76.1,2280.0,482.0,92,49.2,10.93,253.0,187.35,13754.0,7474.0,4346.0,73.2,75.7,82.6,77.2,72.3,24.8,19.55,1,Certified,86.2
2022-02-01,2022,2,Q1,Middle East & Africa,MEA_Plant_001,Plant,55.95,78.33,89.52,223.79,0.431,3108.0,76.5,10704.0,3223.0,1525.0,47.3,529.0,56.41,43.7,77.5,8854.0,1257.0,282,50.7,33.5,593.0,518.81,41715.0,24359.0,17087.0,69.4,72.7,84.0,75.4,73.2,24.8,67.14,1,None,85.8
2022-02-01,2022,2,Q1,Middle East & Africa,MEA_Office_002,Office,7.83,10.96,12.53,31.33,0.435,1002.0,84.7,3173.0,451.0,185.0,41.0,65.0,10.11,7.73,76.5,1635.0,194.0,143,51.1,16.99,365.0,72.06,6887.0,3322.0,1855.0,68.8,80.4,84.4,77.8,71.4,24.8,9.4,1,None,91.0
2022-03-01,2022,3,Q1,North America,NA_Plant_001,Plant,48.14,67.39,77.02,192.54,0.358,2674.0,98.4,8951.0,2934.0,1370.0,46.7,366.0,48.89,36.03,73.7,6039.0,1142.0,288,61.6,33.89,816.0,537.56,38976.0,21778.0,14115.0,74.6,77.2,86.8,79.5,67.8,24.7,57.76,1,Certified,85.0
2022-03-01,2022,3,Q1,North America,NA_Office_002,Office,6.94,9.71,11.1,27.76,0.372,888.0,82.0,2399.0,423.0,192.0,45.4,61.0,9.02,6.3,69.8,1537.0,206.0,148,57.7,17.42,366.0,74.66,6105.0,3414.0,1902.0,73.0,72.3,89.0,78.1,76.7,24.7,8.33,0,None,90.1
2022-03-01,2022,3,Q1,North America,NA_Warehouse_003,Warehouse,18.66,26.12,29.85,74.63,0.384,459.0,76.7,1252.0,1137.0,512.0,45.0,142.0,17.49,13.36,76.4,2863.0,467.0,76,32.8,8.94,170.0,194.12,16038.0,8975.0,5536.0,72.5,73.8,83.0,76.4,56.2,24.7,22.39,1,None,85.4
2022-03-01,2022,3,Q1,North America,NA_Plant_004,Plant,52.49,73.48,83.98,209.94,0.391,2916.0,89.4,7614.0,3199.0,1448.0,45.3,477.0,53.31,42.15,79.1,6505.0,1107.0,244,38.6,28.71,742.0,537.56,45400.0,21516.0,10617.0,67.2,78.1,83.7,76.3,78.0,24.7,62.98,1,Certified,87.6
2022-03-01,2022,3,Q1,North America,NA_Office_005,Office,7.6,10.64,12.16,30.39,0.407,972.0,84.2,3198.0,463.0,224.0,48.4,83.0,9.88,7.47,75.6,1546.0,239.0,126,41.3,14.83,213.0,74.66,6359.0,3782.0,1551.0,73.7,71.6,85.9,77.1,63.8,24.7,9.12,0,None,89.0
2022-03-01,2022,3,Q1,North America,NA_Plant_006,Plant,56.8,79.52,90.88,227.2,0.423,3156.0,80.5,10369.0,3462.0,1659.0,47.9,501.0,57.69,43.6,75.6,9177.0,1566.0,267,47.0,31.42,429.0,537.56,45835.0,22141.0,14882.0,69.0,72.2,79.4,73.5,72.8,24.7,68.16,1,Certified,91.1
2022-03-01,2022,3,Q1,North America,NA_Warehouse_007,Warehouse,17.21,24.09,27.53,68.84,0.355,424.0,81.6,1447.0,1049.0,430.0,41.0,157.0,16.14,11.93,73.9,2038.0,455.0,80,58.6,9.41,232.0,194.12,12955.0,8352.0,4145.0,69.3,70.7,87.1,75.7,70.2,24.7,20.65,1,Gold,88.7
2022-03-01,2022,3,Q1,North America,NA_Office_008,Office,6.06,8.48,10.0,24.54,0.329,775.0,90.2,3069.0,369.0,204.0,55.1,64.0,7.88,5.78,73.4,1076.0,258.0,166,42.0,19.53,289.0,74.66,5315.0,2724.0,1303.0,75.6,76.8,83.6,78.7,67.4,24.7,7.5,0,Gold,91.5
2022-03-01,2022,3,Q1,North America,NA_Plant_009,Plant,46.08,64.51,73.73,184.33,0.343,2560.0,87.7,7106.0,2808.0,1136.0,40.4,339.0,46.81,38.18,81.6,7189.0,1357.0,250,56.9,29.42,681.0,537.56,40309.0,19821.0,14859.0,66.2,76.7,84.9,75.9,75.5,24.7,55.3,0,Silver,89.4
2022-03-01,2022,3,Q1,North America,NA_Office_010,Office,6.87,9.61,10.99,27.47,0.368,879.0,86.4,3261.0,419.0,171.0,40.7,71.0,8.93,7.08,79.3,1125.0,211.0,167,56.1,19.65,291.0,74.66,5449.0,2904.0,1618.0,70.0,79.3,85.2,78.2,65.6,24.7,8.24,1,Silver,86.9
2022-03-01,2022,3,Q1,North America,NA_Plant_011,Plant,57.15,80.01,91.44,228.59,0.425,3175.0,93.2,8881.0,3483.0,1519.0,43.6,597.0,58.05,45.5,78.4,7757.0,1899.0,260,45.4,30.6,513.0,537.56,46946.0,22582.0,16165.0,65.8,79.0,84.4,76.4,71.6,24.7,68.58,1,Certified,85.4
2022-03-01,2022,3,Q1,North America,NA_Warehouse_012,Warehouse,17.15,24.01,27.44,68.6,0.353,422.0,88.2,1386.0,1045.0,497.0,47.5,180.0,16.08,12.21,75.9,2457.0,398.0,83,50.7,9.77,262.0,194.12,13063.0,8384.0,3391.0,74.9,77.4,89.1,80.5,69.9,24.7,20.58,1,None,85.5
2022-03-01,2022,3,Q1,Europe,EU_Plant_001,Plant,44.74,62.64,71.59,178.97,0.333,2486.0,86.5,9902.0,3208.0,1399.0,43.6,407.0,45.45,35.23,77.5,7373.0,1262.0,262,43.5,30.83,436.0,537.56,37613.0,21324.0,9785.0,66.7,78.6,84.2,76.5,74.6,24.7,53.69,0,Certified,90.8
2022-03-01,2022,3,Q1,Europe,EU_Office_002,Office,5.04,7.06,10.0,22.1,0.296,645.0,80.3,1717.0,362.0,183.0,50.5,63.0,6.56,4.73,72.2,1050.0,197.0,175,44.7,20.59,524.0,74.66,4681.0,2123.0,1500.0,69.8,75.6,87.6,77.7,65.9,24.7,7.5,1,Certified,89.1
2022-03-01,2022,3,Q1,Europe,EU_Warehouse_003,Warehouse,14.62,20.46,23.38,58.46,0.301,360.0,76.4,963.0,1048.0,552.0,52.6,150.0,13.7,10.54,76.9,2045.0,401.0,78,53.2,9.18,243.0,194.12,11943.0,6661.0,4035.0,77.0,77.6,85.4,80.0,62.6,24.7,17.54,1,Certified,86.5
2022-03-01,2022,3,Q1,Europe,EU_Plant_004,Plant,44.15,61.81,70.64,176.59,0.329,2453.0,81.9,6995.0,3165.0,1352.0,42.7,478.0,44.84,32.03,71.4,5396.0,806.0,249,42.1,29.3,466.0,537.56,38649.0,18532.0,8206.0,67.7,71.2,85.1,74.7,63.1,24.7,52.98,0,None,90.7
2022-03-01,2022,3,Q1,Europe,EU_Office_005,Office,6.21,8.69,10.0,24.9,0.333,794.0,92.3,2653.0,445.0,206.0,46.4,72.0,8.07,5.63,69.8,1449.0,156.0,147,51.0,17.3,289.0,74.66,4568.0,2826.0,1513.0,69.2,73.0,87.4,76.6,70.7,24.7,7.5,1,Certified,89.2
2022-03-01,2022,3,Q1,Europe,EU_Plant_006,Plant,45.51,63.71,72.81,182.03,0.339,2528.0,77.7,9549.0,3263.0,1415.0,43.4,405.0,46.23,36.09,78.1,5769.0,1158.0,253,58.5,29.77,785.0,537.56,33600.0,19389.0,13060.0,74.1,68.9,83.9,75.6,69.5,24.7,54.61,1,None,85.4
2022-03-01,2022,3,Q1,Europe,EU_Office_007,Office,5.96,8.34,10.0,24.29,0.325,762.0,85.7,2288.0,427.0,200.0,46.9,64.0,7.74,6.0,77.5,1197.0,155.0,164,47.9,19.3,280.0,74.66,5076.0,2396.0,1636.0,65.9,75.7,85.2,75.6,69.5,24.7,7.5,1,Silver,91.3
2022-03-01,2022,3,Q1,Europe,EU_Warehouse_008,Warehouse,16.31,22.83,26.09,65.22,0.336,401.0,82.4,1221.0,1169.0,465.0,39.8,181.0,15.29,12.34,80.7,2175.0,457.0,87,53.6,10.24,235.0,194.12,12905.0,7759.0,4731.0,67.8,76.3,85.8,76.6,69.9,24.7,19.57,1,None,90.8
2022-03-01,2022,3,Q1,Asia Pacific,AP_Plant_001,Plant,52.11,72.96,83.38,208.45,0.388,2895.0,84.5,9032.0,2762.0,1372.0,49.7,368.0,52.93,39.42,74.5,9490.0,1343.0,282,56.7,33.18,753.0,537.56,40360.0,20251.0,10552.0,63.8,73.0,87.2,74.6,78.7,24.7,62.53,1,None,90.0
2022-03-01,2022,3,Q1,Asia Pacific,AP_Office_002,Office,8.14,11.4,13.03,32.57,0.436,1042.0,83.4,4349.0,432.0,196.0,45.3,59.0,10.59,7.95,75.1,1881.0,261.0,144,43.5,16.95,310.0,74.66,6240.0,3974.0,1909.0,76.9,77.5,84.6,79.7,76.4,24.7,9.77,1,None,89.5
2022-03-01,2022,3,Q1,Asia Pacific,AP_Plant_003,Plant,68.74,96.24,109.98,274.96,0.511,3819.0,96.7,13316.0,3643.0,1759.0,48.3,468.0,69.82,53.97,77.3,10239.0,2025.0,204,41.2,24.01,476.0,537.56,52345.0,27727.0,16792.0,69.8,74.0,81.3,75.0,74.3,24.7,82.49,1,Gold,91.7
2022-03-01,2022,3,Q1,Asia Pacific,AP_Warehouse_004,Warehouse,25.3,35.42,40.48,101.2,0.521,623.0,79.4,1695.0,1341.0,583.0,43.4,224.0,23.72,18.24,76.9,3024.0,746.0,79,66.7,9.3,156.0,194.12,19138.0,12541.0,8105.0,64.5,76.1,86.2,75.6,76.0,24.7,30.36,1,None,88.7
2022-03-01,2022,3,Q1,Asia Pacific,AP_Office_005,Office,8.44,11.82,13.51,33.78,0.452,1081.0,85.4,3763.0,448.0,204.0,45.5,77.0,10.98,8.65,78.8,1964.0,287.0,123,55.7,14.47,358.0,74.66,6466.0,3415.0,2553.0,68.1,79.5,81.0,76.2,86.3,24.7,10.13,1,Gold,87.8
2022-03-01,2022,3,Q1,Asia Pacific,AP_Plant_006,Plant,57.7,80.78,92.33,230.81,0.429,3206.0,84.6,9646.0,3058.0,1491.0,48.7,433.0,58.61,46.18,78.8,9862.0,1412.0,176,50.8,20.71,327.0,537.56,41723.0,25229.0,19226.0,71.3,78.8,87.2,79.1,66.7,24.7,69.24,0,Platinum,89.6
2022-03-01,2022,3,Q1,Asia Pacific,AP_Office_007,Office,8.91,12.48,14.26,35.65,0.478,1141.0,88.1,3024.0,472.0,228.0,48.4,71.0,11.59,8.99,77.6,1445.0,298.0,140,49.0,16.47,307.0,74.66,7492.0,4209.0,1698.0,75.2,77.5,86.0,79.6,75.9,24.7,10.7,1,None,82.7
2022-03-01,2022,3,Q1,Asia Pacific,AP_Plant_008,Plant,59.84,83.78,95.74,239.36,0.445,3324.0,85.6,9588.0,3171.0,1556.0,49.1,502.0,60.78,44.33,72.9,10864.0,1643.0,273,32.7,32.13,576.0,537.56,45309.0,24757.0,16973.0,67.4,77.9,84.9,76.7,69.3,24.7,71.81,0,Gold,82.4
2022-03-01,2022,3,Q1,Asia Pacific,AP_Warehouse_009,Warehouse,14.77,20.68,23.63,59.08,0.304,364.0,86.5,997.0,783.0,407.0,52.0,130.0,13.85,11.19,80.8,1887.0,391.0,81,41.6,9.53,161.0,194.12,11205.0,6877.0,2975.0,72.4,76.9,87.4,78.9,84.4,24.7,17.72,1,None,85.9
2022-03-01,2022,3,Q1,Asia Pacific,AP_Office_010,Office,9.05,12.67,14.48,36.2,0.485,1158.0,85.6,4449.0,480.0,212.0,44.1,83.0,11.77,8.87,75.4,1718.0,383.0,152,52.2,17.89,325.0,74.66,6974.0,3550.0,3025.0,67.0,71.4,83.7,74.0,68.2,24.7,10.86,0,Silver,91.0
2022-03-01,2022,3,Q1,Asia Pacific,AP_Plant_011,Plant,44.3,62.02,70.88,177.2,0.33,2461.0,84.9,9424.0,2348.0,1183.0,50.4,372.0,45.0,35.84,79.7,5530.0,1154.0,274,55.5,32.24,857.0,537.56,38744.0,20880.0,11521.0,70.8,76.0,84.1,77.0,69.0,24.7,53.16,1,Certified,86.7
2022-03-01,2022,3,Q1,Asia Pacific,AP_Office_012,Office,7.14,10.0,11.43,28.58,0.383,914.0,83.0,3231.0,379.0,165.0,43.5,52.0,9.29,6.96,74.9,1191.0,265.0,171,48.2,20.12,471.0,74.66,5386.0,3278.0,1647.0,71.7,78.5,85.1,78.4,73.9,24.7,8.57,1,None,85.2
2022-03-01,2022,3,Q1,Asia Pacific,AP_Plant_013,Plant,53.31,74.64,85.3,213.25,0.397,2962.0,88.8,9886.0,2825.0,1379.0,48.8,408.0,54.15,40.29,74.4,8223.0,1487.0,236,44.3,27.77,358.0,537.56,39337.0,23559.0,13555.0,73.4,73.8,84.8,77.4,65.6,24.7,63.98,1,Certified,84.8
2022-03-01,2022,3,Q1,Asia Pacific,AP_Warehouse_014,Warehouse,23.52,32.92,37.62,94.06,0.485,579.0,89.2,1448.0,1246.0,598.0,48.0,172.0,22.05,17.1,77.5,3501.0,761.0,80,51.0,9.41,235.0,194.12,17383.0,9685.0,4321.0,72.9,75.7,88.4,79.0,64.4,24.7,28.22,1,Silver,84.0
2022-03-01,2022,3,Q1,Asia Pacific,AP_Office_015,Office,7.96,11.14,12.73,31.82,0.426,1018.0,93.0,2885.0,422.0,176.0,41.6,54.0,10.34,7.3,70.6,1628.0,297.0,148,32.4,17.42,367.0,74.66,6680.0,3476.0,1619.0,70.6,76.1,82.8,76.5,67.5,24.7,9.55,1,Certified,93.1
2022-03-01,2022,3,Q1,Latin America,LA_Plant_001,Plant,43.49,60.88,69.58,173.95,0.324,2416.0,81.5,8096.0,2790.0,1244.0,44.6,449.0,44.17,31.63,71.6,5503.0,965.0,261,53.5,30.71,750.0,537.56,36235.0,16850.0,11026.0,70.2,72.9,89.5,77.5,62.5,24.7,52.18,1,Certified,88.9
2022-03-01,2022,3,Q1,Latin America,LA_Office_002,Office,5.77,8.07,10.0,23.84,0.319,738.0,84.2,2795.0,370.0,180.0,48.7,48.0,7.5,5.55,74.1,1114.0,219.0,126,49.3,14.83,242.0,74.66,4707.0,2689.0,1683.0,71.2,73.4,86.1,76.9,70.7,24.7,7.5,1,None,92.8
2022-03-01,2022,3,Q1,Latin America,LA_Warehouse_003,Warehouse,18.1,25.34,28.96,72.4,0.373,446.0,84.0,1204.0,1161.0,459.0,39.5,159.0,16.97,12.79,75.4,2442.0,555.0,84,52.6,9.88,268.0,194.12,15142.0,7085.0,3388.0,68.7,74.1,85.2,76.0,81.1,24.7,21.72,1,None,87.6
2022-03-01,2022,3,Q1,Middle East & Africa,MEA_Plant_001,Plant,61.09,85.52,97.74,244.36,0.455,3394.0,82.6,9759.0,3546.0,1802.0,50.8,434.0,62.05,43.3,69.8,7580.0,1234.0,232,51.9,27.3,690.0,537.56,49498.0,25842.0,13757.0,65.6,77.6,85.3,76.2,65.8,24.7,73.31,1,Certified,94.3
2022-03-01,2022,3,Q1,Middle East & Africa,MEA_Office_002,Office,6.27,8.77,10.03,25.07,0.336,802.0,93.7,2458.0,364.0,150.0,41.3,62.0,8.15,6.17,75.7,1079.0,163.0,130,44.1,15.3,210.0,74.66,5295.0,2740.0,2072.0,74.2,71.0,85.3,76.8,64.3,24.7,7.52,1,Certified,89.5
2022-04-01,2022,4,Q2,North America,NA_Plant_001,Plant,51.81,72.54,82.9,207.24,0.385,2878.0,87.9,7822.0,3184.0,1300.0,40.8,528.0,53.07,42.08,79.3,6368.0,1403.0,267,55.4,31.09,638.0,538.52,38561.0,25134.0,9779.0,63.6,76.6,84.4,74.9,70.5,24.6,62.17,1,None,85.3
2022-04-01,2022,4,Q2,North America,NA_Office_002,Office,6.15,8.6,10.0,24.75,0.331,787.0,89.3,3046.0,378.0,187.0,49.5,68.0,8.06,5.81,72.1,1332.0,191.0,156,32.1,18.17,391.0,74.79,4777.0,2880.0,1768.0,68.0,74.2,86.4,76.2,74.8,24.6,7.5,0,Certified,87.8
2022-04-01,2022,4,Q2,North America,NA_Warehouse_003,Warehouse,16.44,23.01,26.3,65.75,0.338,405.0,88.5,1266.0,1010.0,537.0,53.2,178.0,15.54,11.94,76.8,2637.0,465.0,85,33.9,9.9,231.0,194.47,12615.0,7656.0,4173.0,69.2,76.3,89.4,78.3,86.4,24.6,19.73,1,Silver,90.6
2022-04-01,2022,4,Q2,North America,NA_Plant_004,Plant,51.74,72.43,82.78,206.94,0.384,2874.0,90.1,11027.0,3179.0,1380.0,43.4,522.0,52.99,39.07,73.7,7581.0,997.0,222,49.4,25.85,650.0,538.52,43268.0,23149.0,9407.0,73.9,75.6,86.8,78.7,65.4,24.6,62.08,1,Platinum,87.4
2022-04-01,2022,4,Q2,North America,NA_Office_005,Office,5.85,8.19,10.0,24.04,0.321,749.0,84.1,2575.0,359.0,176.0,49.1,52.0,7.67,6.0,78.3,981.0,254.0,157,46.3,18.28,277.0,74.79,4376.0,2647.0,1379.0,73.5,76.9,86.4,78.9,68.3,24.6,7.5,0,Gold,91.8
2022-04-01,2022,4,Q2,North America,NA_Plant_006,Plant,52.71,73.79,84.33,210.82,0.391,2928.0,89.3,10968.0,3239.0,1692.0,52.2,467.0,53.98,38.59,71.5,6699.0,1570.0,256,42.9,29.81,508.0,538.52,42577.0,21847.0,13137.0,71.3,72.5,82.7,75.5,63.3,24.6,63.25,1,None,91.9
2022-04-01,2022,4,Q2,North America,NA_Warehouse_007,Warehouse,17.65,24.71,28.24,70.59,0.363,434.0,83.1,1405.0,1084.0,528.0,48.7,194.0,16.68,12.69,76.1,2070.0,449.0,88,57.5,10.25,159.0,194.47,13268.0,7592.0,5917.0,69.1,76.4,83.5,76.3,66.1,24.6,21.18,0,Certified,91.3
2022-04-01,2022,4,Q2,North America,NA_Office_008,Office,7.61,10.65,12.17,30.43,0.407,974.0,76.7,2560.0,468.0,181.0,38.7,83.0,9.98,7.26,72.8,1375.0,195.0,140,45.2,16.3,353.0,74.79,5805.0,3154.0,2129.0,64.9,76.2,85.6,75.6,67.3,24.6,9.13,1,None,89.1
2022-04-01,2022,4,Q2,North America,NA_Plant_009,Plant,53.67,75.14,85.87,214.68,0.399,2982.0,80.1,11008.0,3298.0,1777.0,53.9,530.0,54.97,42.9,78.0,7943.0,1086.0,221,38.5,25.74,551.0,538.52,43776.0,25973.0,11834.0,72.9,76.6,86.2,78.6,64.3,24.6,64.41,1,Gold,92.0
2022-04-01,2022,4,Q2,North America,NA_Office_010,Office,6.66,9.33,10.66,26.66,0.356,853.0,88.7,3057.0,410.0,189.0,46.1,55.0,8.74,6.34,72.5,1423.0,170.0,147,47.7,17.12,270.0,74.79,5774.0,2880.0,2135.0,69.3,74.3,82.2,75.3,79.6,24.6,8.0,1,None,92.7
2022-04-01,2022,4,Q2,North America,NA_Plant_011,Plant,45.75,64.05,73.2,183.01,0.34,2542.0,82.4,10385.0,2812.0,1182.0,42.0,429.0,46.86,34.13,72.8,6186.0,1274.0,248,40.2,28.88,685.0,538.52,38305.0,20717.0,13637.0,68.4,76.3,86.4,77.1,73.2,24.6,54.9,1,None,90.6
2022-04-01,2022,4,Q2,North America,NA_Warehouse_012,Warehouse,17.55,24.57,28.08,70.21,0.361,432.0,91.3,1405.0,1079.0,456.0,42.3,171.0,16.59,13.72,82.7,2923.0,361.0,68,48.3,7.92,197.0,194.47,14848.0,7626.0,3980.0,73.6,71.6,86.8,77.3,67.9,24.6,21.06,1,None,93.7
2022-04-01,2022,4,Q2,Europe,EU_Plant_001,Plant,42.3,59.23,67.69,169.21,0.314,2350.0,76.3,9128.0,3058.0,1307.0,42.7,493.0,43.33,32.73,75.5,5487.0,1008.0,237,57.4,27.6,480.0,538.52,34893.0,17396.0,9307.0,69.6,74.8,87.0,77.1,72.6,24.6,50.76,1,Certified,84.5
2022-04-01,2022,4,Q2,Europe,EU_Office_002,Office,5.09,7.12,10.0,22.21,0.297,651.0,88.3,1842.0,368.0,180.0,48.9,63.0,6.67,5.15,77.2,1071.0,215.0,146,44.9,17.0,432.0,74.79,4312.0,2446.0,1664.0,72.1,74.9,83.7,76.9,71.8,24.6,7.5,1,Certified,97.5
2022-04-01,2022,4,Q2,Europe,EU_Warehouse_003,Warehouse,15.96,22.34,25.53,63.84,0.328,393.0,81.3,1038.0,1154.0,480.0,41.6,140.0,15.09,11.66,77.3,1961.0,499.0,76,43.5,8.85,145.0,194.47,11913.0,6068.0,3777.0,74.6,78.3,83.0,78.6,71.2,24.6,19.15,0,None,95.9
2022-04-01,2022,4,Q2,Europe,EU_Plant_004,Plant,44.02,61.63,70.44,176.09,0.327,2446.0,79.0,9734.0,3183.0,1632.0,51.3,503.0,45.09,33.32,73.9,6851.0,910.0,302,33.2,35.17,764.0,538.52,35507.0,20408.0,8750.0,63.2,73.0,86.5,74.2,57.7,24.6,52.83,1,None,88.6
2022-04-01,2022,4,Q2,Europe,EU_Office_005,Office,5.28,7.39,10.0,22.66,0.303,675.0,89.1,1979.0,382.0,172.0,45.0,46.0,6.92,5.41,78.2,1130.0,193.0,150,34.3,17.47,438.0,74.79,4460.0,2165.0,1765.0,81.2,72.3,88.4,80.6,75.9,24.6,7.5,1,Certified,91.9
2022-04-01,2022,4,Q2,Europe,EU_Plant_006,Plant,39.56,55.38,63.29,158.23,0.294,2198.0,79.3,6897.0,2860.0,1206.0,42.2,481.0,40.51,30.38,75.0,5915.0,1365.0,248,55.8,28.88,608.0,538.52,34188.0,15997.0,9153.0,68.9,78.1,80.9,76.0,67.9,24.6,47.47,0,None,89.2
2022-04-01,2022,4,Q2,Europe,EU_Office_007,Office,5.49,7.69,10.0,23.19,0.31,703.0,85.0,2720.0,397.0,140.0,35.2,66.0,7.2,5.31,73.8,1101.0,140.0,163,56.1,18.98,457.0,74.79,4831.0,2209.0,1585.0,73.3,72.2,85.0,76.9,70.9,24.6,7.5,1,Silver,88.8
2022-04-01,2022,4,Q2,Europe,EU_Warehouse_008,Warehouse,17.39,24.34,27.82,69.55,0.358,428.0,87.9,1717.0,1257.0,669.0,53.2,194.0,16.44,12.0,73.0,2596.0,338.0,85,42.3,9.9,196.0,194.47,14996.0,8172.0,5123.0,68.8,76.2,86.1,77.0,79.4,24.6,20.86,0,None,91.8
2022-04-01,2022,4,Q2,Asia Pacific,AP_Plant_001,Plant,50.87,71.22,81.39,203.48,0.378,2826.0,82.0,10890.0,2718.0,1064.0,39.2,371.0,52.1,38.8,74.5,8417.0,1175.0,250,53.1,29.11,774.0,538.52,38155.0,19800.0,14336.0,67.1,80.1,86.5,77.9,76.0,24.6,61.04,1,None,90.4
2022-04-01,2022,4,Q2,Asia Pacific,AP_Office_002,Office,7.18,10.05,11.48,28.71,0.384,919.0,88.2,2345.0,384.0,193.0,50.4,52.0,9.41,6.73,71.5,1148.0,286.0,131,50.3,15.26,251.0,74.79,6041.0,2889.0,1932.0,73.2,76.4,84.4,78.0,65.8,24.6,8.61,0,Silver,82.7
2022-04-01,2022,4,Q2,Asia Pacific,AP_Plant_003,Plant,60.97,85.35,97.55,243.87,0.453,3387.0,84.4,8597.0,3258.0,1624.0,49.8,461.0,62.44,46.58,74.6,10430.0,1692.0,258,48.4,30.04,524.0,538.52,46325.0,27386.0,17357.0,73.8,77.4,83.4,78.2,69.7,24.6,73.16,0,None,90.5
2022-04-01,2022,4,Q2,Asia Pacific,AP_Warehouse_004,Warehouse,23.36,32.7,37.37,93.42,0.48,575.0,87.8,1661.0,1248.0,702.0,56.2,194.0,22.08,17.41,78.9,3879.0,759.0,88,47.9,10.25,183.0,194.47,18987.0,11652.0,6176.0,74.9,74.5,88.6,79.3,66.8,24.6,28.03,0,Platinum,93.2
2022-04-01,2022,4,Q2,Asia Pacific,AP_Office_005,Office,8.43,11.8,13.48,33.7,0.451,1078.0,90.3,3201.0,450.0,211.0,46.8,58.0,11.05,8.15,73.8,1747.0,302.0,179,41.8,20.84,323.0,74.79,6979.0,3579.0,2467.0,78.6,75.6,87.5,80.6,77.6,24.6,10.11,1,Silver,87.6
2022-04-01,2022,4,Q2,Asia Pacific,AP_Plant_006,Plant,59.04,82.66,94.47,236.18,0.439,3280.0,93.7,11453.0,3155.0,1523.0,48.3,491.0,60.47,47.26,78.2,8545.0,1231.0,261,46.2,30.39,406.0,538.52,47126.0,25284.0,14627.0,73.0,76.3,83.1,77.5,72.8,24.6,70.85,0,Certified,88.0
2022-04-01,2022,4,Q2,Asia Pacific,AP_Office_007,Office,7.03,9.85,11.25,28.13,0.376,900.0,89.0,3547.0,376.0,158.0,42.2,47.0,9.22,7.14,77.5,1292.0,188.0,163,40.8,18.98,515.0,74.79,6186.0,2698.0,2185.0,71.8,78.1,85.4,78.4,73.2,24.6,8.44,1,Gold,88.0
2022-04-01,2022,4,Q2,Asia Pacific,AP_Plant_008,Plant,52.83,73.96,84.52,211.31,0.392,2935.0,85.0,8965.0,2823.0,1234.0,43.7,389.0,54.11,38.39,70.9,7248.0,1059.0,242,43.8,28.18,469.0,538.52,46260.0,24888.0,12512.0,69.8,75.4,86.4,77.2,75.3,24.6,63.39,1,None,86.6
2022-04-01,2022,4,Q2,Asia Pacific,AP_Warehouse_009,Warehouse,21.84,30.58,34.95,87.37,0.449,538.0,83.1,1476.0,1167.0,485.0,41.5,184.0,20.65,15.35,74.4,2817.0,534.0,79,39.1,9.2,130.0,194.47,16783.0,9777.0,5538.0,69.3,76.5,85.8,77.2,84.4,24.6,26.21,1,Silver,88.2
